"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"rna-XM_060065950.1"	16.375843380321	0.800258505488723	0.263553290102033	3.03642009241815	0.00239405555716287	0.0218960474232912
"rna-XM_060035596.1"	175.825858658325	-0.184562792461391	0.0450223671726564	-4.09935780927757	4.1429810896412e-05	0.000861926741665398
"rna-XM_060077244.1"	1461.00594594906	-0.0743643502606219	0.0229625605422153	-3.23850426540661	0.00120158224245026	0.0131125040269668
"rna-XM_060049908.1"	45.9672586097465	-0.0906463132403961	0.0221076766174227	-4.10021888817385	4.12759547123931e-05	0.000859975804622763
"rna-XM_060050474.1"	1201.02649236726	-0.138730800991995	0.0441137937842809	-3.14483949556451	0.00166177973932873	0.0167094375123862
"rna-XM_060073841.1"	864.849889561138	-0.0626400538102341	0.0127711748342595	-4.90479964632528	9.35227506245606e-07	3.34241670677815e-05
"rna-XM_060063120.1"	4048.06553075019	0.0839993486155711	0.0190242508804793	4.41538272089139	1.00831435102676e-05	0.000260985668416302
"rna-XM_060044926.1"	875.342105974027	0.0357107970513415	0.0116635698714438	3.0617381680692	0.00220055849521301	0.0205063112117392
"rna-XM_060052758.1"	137.960035373599	-0.37690290909709	0.0564078289246697	-6.68174819492572	2.36108475311397e-11	3.24955640516316e-09
"rna-XM_060052645.1"	591.094125691969	0.136319877116425	0.0391963625951215	3.477870600508	0.000505413847611896	0.00660768058658388
"rna-XM_060067658.1"	5.46739888326991	0.488600123482759	0.159494656657946	3.06342628474768	0.00218818107959757	0.0204109024977647
"rna-XM_060058563.1"	10.9276290676746	0.849381037729252	0.306952267542599	2.76714371432807	0.0056549820009095	0.0421575962864678
"rna-XM_060047430.1"	231.359067762625	-0.114845024061732	0.0367660270447423	-3.12367240338403	0.00178609194412778	0.0176089727104496
"rna-XM_060060714.1"	56.5110595782677	-0.18886704779869	0.060943407922096	-3.09905622672297	0.00194138172769869	0.0187313564943816
"rna-XM_060047773.1"	25.0599710966383	0.412892404460266	0.109890614013575	3.75730364386953	0.000171754041331556	0.00279205164179356
"rna-XM_060062248.1"	282.284740709013	-0.0803635522007609	0.023269193584119	-3.45364577892412	0.00055306329494297	0.00708708278618281
"rna-XM_060056977.1"	284.265229129866	0.0993988437828779	0.0232374495303366	4.27752811912996	1.88980092622792e-05	0.000447101910042369
"rna-XM_060058975.1"	180.958020186417	-0.0879541771431047	0.0189604206951638	-4.63883046463938	3.50386325224841e-06	0.000106368073512317
"rna-XM_060049099.1"	13.7294738092983	0.179674617660944	0.064139596470424	2.80130570736901	0.00508962787930877	0.0390723457497914
"gene-LOC132454860"	30.7411914079777	-0.228368528104122	0.0657892649587093	-3.47121264004775	0.000518113540893702	0.00672654709077733
"rna-XM_060054968.1"	71.9630273003783	-0.186964399575361	0.0589719569788507	-3.17039503441293	0.0015223182231706	0.0156645227974508
"rna-XM_060040101.1"	32381.9208461106	0.135892822095683	0.0353099698381894	3.84856805934478	0.000118810289523302	0.00208023373589208
"rna-XM_060047071.1"	19.1263588462901	-0.289698126754881	0.0775370327939442	-3.73625500378327	0.000186781256525759	0.00298881332060531
"rna-XR_009529846.1"	382.227548871194	0.15344437824358	0.0367787552275074	4.17209275557037	3.01814717362481e-05	0.000662072790339905
"rna-XM_060075888.1"	2918.03486727537	-0.039708004867882	0.0108872181284474	-3.64721312638427	0.00026510002788583	0.00397330811428674
"rna-XM_060045151.1"	212.873572748822	0.0738193376592953	0.0223742720967636	3.29929560792162	0.000969277835040427	0.0111212491317444
"rna-XM_060053762.1"	11450.3196526574	-0.129251833969603	0.0359896694043842	-3.59135930139601	0.000328957752856037	0.00472744658183222
"rna-XM_060070452.1"	726.720751581421	0.100301564954323	0.0234777048614069	4.27220486612388	1.93549631210231e-05	0.000455653395777572
"rna-XM_060061663.1"	163.353336234359	-0.389546883476669	0.0529425540048342	-7.35791634534857	1.86803043812421e-13	6.36620325621212e-11
"rna-XM_060060258.1"	640.931561102653	-0.0870714936694869	0.0309556158974752	-2.81278505192296	0.00491144701756931	0.0380720264749408
"rna-XM_060071706.1"	115.513299894186	-0.187596167405302	0.0357802554643916	-5.24300804928567	1.57979644432266e-07	7.83792596388645e-06
"rna-XM_060068251.1"	2719.09829921792	0.0726999195055969	0.0183920756381234	3.95278493499143	7.7246860569018e-05	0.0014472158884223
"rna-XM_060065573.1"	178.325015232224	0.119401723188906	0.0284514190136971	4.19668780426816	2.70846878045168e-05	0.000605744810765549
"rna-XM_060042476.1"	46.2249386729982	-0.106043880998344	0.0363647466168044	-2.91611769265953	0.00354416779806621	0.0296576707264664
"rna-XM_060058410.1"	22.5122224088479	-0.342079675290886	0.0586503568474387	-5.83252504636422	5.45948065811376e-09	4.16769474132861e-07
"rna-XM_060072311.1"	71.0889764478672	-0.332901015941049	0.0620665873430357	-5.36361076372927	8.15745900781164e-08	4.34867000030957e-06
"rna-XM_060052614.1"	21.0803032001179	0.542310736287484	0.190316670175392	2.84951778416311	0.00437855578023554	0.0348277066742992
"rna-XR_009530035.1"	83.5142473274072	0.151643802504059	0.0500079591283472	3.03239334592439	0.00242622818844895	0.0221196287741172
"rna-XM_060037174.1"	185.957677286285	0.0962249479732722	0.0274270702467607	3.50839324461339	0.000450822127278586	0.00604764997076104
"rna-XM_060041406.1"	50.8006868356532	-0.116129595668981	0.0366185778856848	-3.17133002902275	0.00151742639964048	0.0156339824237699
"rna-XM_060041964.1"	413.610333342563	-0.076434757820746	0.0247225687810146	-3.09169967319266	0.00199014085969838	0.0190732381622316
"rna-XM_060047076.1"	187.491982228582	0.0629468050477562	0.0209738703696461	3.0012012059946	0.00268916810111824	0.0239931195031497
"rna-XM_060040223.1"	796.344511748551	-0.0824599542457529	0.0273875046350655	-3.01086043962455	0.00260508557049424	0.0233853197323734
"rna-XM_060064288.1"	50.4936541008696	-0.160054788148671	0.0372555401271439	-4.29613387975169	1.73802641001022e-05	0.000417053495719719
"rna-XM_060059338.1"	1853.86519449851	0.0706075386817362	0.0151110582481148	4.67257405288242	2.97448218590519e-06	9.20545962550357e-05
"rna-XM_060050848.1"	66.6281109627476	-0.110444411617895	0.037699852125058	-2.92957148085166	0.0033942973426077	0.028654836339378
"rna-XM_060071461.1"	141.392874442006	-0.122819327310429	0.0320523813492124	-3.83183158755994	0.000127192798750246	0.00218556317516405
"rna-XM_060041442.1"	116506.118379732	0.0631993477877556	0.0173011755160627	3.6528932805219	0.000259302018393591	0.0038986548742402
"rna-XM_060067824.1"	505.090489988745	0.0699699407866581	0.0203709537669885	3.43478963169833	0.000593013987922875	0.00747521419298465
"rna-XM_060037200.1"	5990.1636675926	0.0774502711965866	0.0210732876001119	3.67528183861428	0.000237586988900427	0.00362741479000134
"rna-XM_060072638.1"	259.687272105188	-0.0741599238444684	0.0213285261852435	-3.47702992698	0.000507001223384407	0.00662131570338751
"rna-XM_060046323.1"	2026814.42943746	-0.153191583485436	0.0549208244366317	-2.78931689494556	0.00528193544861374	0.0400757927610564
"rna-XM_060059953.1"	270.416937962371	-0.112387069617033	0.0273994786868309	-4.10179591011891	4.09955796475419e-05	0.000855379342981181
"rna-XM_060047922.1"	175.860340964735	0.124631968363003	0.0445987128268234	2.79451940343993	0.00519769214992181	0.0396597191470331
"rna-XM_060069534.1"	528.933558161996	0.237864621687729	0.0384917163752175	6.17963146587236	6.42514107061973e-10	6.21393626448078e-08
"rna-XM_060036661.1"	462.261804979327	0.109139806580289	0.0331655647611858	3.2907567643177	0.000999182685135982	0.011386784525234
"rna-XM_060048293.1"	28.407282375123	-0.22489201851018	0.0653871050732916	-3.43939402513846	0.000583017995015843	0.00738171434910152
"rna-XM_060060173.1"	51.8478806167792	-0.107335221669631	0.028897156390232	-3.7143869874308	0.000203696875171773	0.00319344493184138
"rna-XM_060072090.1"	48.4262023159142	-0.0930397158035091	0.0235322353616706	-3.95371346468226	7.69475513574845e-05	0.00144444429685948
"rna-XM_060044420.1"	892.194669671397	0.0462005806370984	0.0142568905745819	3.2405790305684	0.00119287200931399	0.0130484402127952
"rna-XR_009523424.1"	50.5112854418694	0.218360388418885	0.0606836329553969	3.59834073512675	0.000320253871019829	0.0046279190134703
"rna-XM_060045825.1"	12.4485993737913	-0.943467360436191	0.29838455417006	-3.16191755655849	0.00156733931507599	0.0160395606345002
"rna-XM_060050151.1"	128.819291491129	-0.368845171819098	0.0445665860308216	-8.27627163462801	1.27091896107101e-16	9.3288710509179e-14
"rna-XM_060061455.1"	4.47750276831568	-2.98189182308333	0.41820908722008	-7.13014593466766	1.00262566936126e-12	2.29617320294439e-10
"rna-XM_060051727.1"	2848.746430792	-0.139951335724451	0.0332067086910274	-4.21455004850471	2.50276649870157e-05	0.000565037039103549
"rna-XM_060049871.1"	12.7108272602424	0.474736679156239	0.173796751647209	2.73156244093623	0.00630347951395777	0.0455451055138993
"rna-XR_009528022.1"	6.13736416930019	2.10030237621931	0.418088620029336	5.02358178529696	5.07166127656698e-07	2.01822564986701e-05
"rna-XM_060074752.1"	246.086256150725	0.109928838998882	0.0398460342790363	2.75884014527181	0.00580069023306958	0.0428975353402436
"rna-XM_060053610.1"	7.08259740325701	-0.19159919919095	0.0455910013776245	-4.20256615124458	2.639060908794e-05	0.000591145513584082
"rna-XM_060074196.1"	219.316555141125	0.120554265653757	0.0358395223376415	3.36372411769399	0.000768983712341256	0.00924556771658678
"rna-XM_060036167.1"	621.900380726606	0.0668432119877479	0.018465023026091	3.61999071938869	0.000294613582521243	0.00432103311096019
"rna-XM_060057337.1"	720.439137387226	0.107062563241471	0.0290560240169313	3.68469420245123	0.000228977383947309	0.00352037356082686
"rna-XM_060046941.1"	97.2715714847136	-0.129002195797661	0.0313337525595697	-4.11703627110765	3.83775693291081e-05	0.000810800499767067
"rna-XM_060044526.1"	196.866279059596	0.0734962222064617	0.0165710504715943	4.43521805285955	9.19791407867783e-06	0.000240684356791874
"rna-XM_060075649.1"	72.7507828645702	-0.323727914989752	0.0527368707357701	-6.13854994566782	8.3278130484606e-10	7.92027588499274e-08
"rna-XM_060049241.1"	5216.38529334393	-0.163021601242407	0.0438410420904294	-3.71847003331145	0.000200433063819983	0.0031543690588096
"rna-XM_060073439.1"	4.88959060410765	0.255834490412377	0.072846144385993	3.51198395699265	0.000444774847068369	0.00598897909079313
"rna-XM_060067875.1"	70.7866292153533	-0.154562380082561	0.0406978456505539	-3.7978025031027	0.000145984563957698	0.00243821476803794
"rna-XR_009527127.1"	8.95646215702003	-0.240162780414688	0.060485982073359	-3.9705527162213	7.17060874554323e-05	0.00136122690025641
"rna-XM_060039740.1"	8149.33253253035	-0.0911759168226343	0.0268785887489377	-3.39213928507454	0.000693491772304086	0.00849126987414417
"rna-XM_060069605.1"	1590.7536462966	0.0766094184970036	0.0277834801314101	2.75737301931424	0.00582678393331753	0.0429823583258915
"rna-XM_060039776.1"	9265.61354634353	-0.0432095583065294	0.0141073895168936	-3.0629024777962	0.00219201483150157	0.0204400027952428
"rna-XM_060040181.1"	361.73447048218	-0.153128705708449	0.0412518195398694	-3.71204730885754	0.000205589547208264	0.00321607211362349
"rna-XM_060037255.1"	223.00532356065	0.227657429374851	0.0645235326859776	3.52828526117459	0.000418261153676726	0.00572076543062764
"rna-XM_060049614.1"	2.51504351299483	0.596169259651483	0.187508887013986	3.17941868860337	0.00147570765427614	0.0153284045787239
"rna-XM_060040741.1"	1341.39639081707	-0.210944748783153	0.0349168383371474	-6.04134735070593	1.52832558748842e-09	1.35873840351028e-07
"rna-XM_060043170.1"	33487.0321369613	0.103217421231542	0.0366797780388707	2.81401433569635	0.00489270463991032	0.0380193962341783
"rna-XM_060046013.1"	112.961075179139	-0.286909352975248	0.077772346706261	-3.68909214040921	0.00022505570748365	0.00346752946078281
"rna-XM_060046882.1"	2208.09590080459	-0.0700822920048773	0.0179704073704421	-3.89987219322304	9.62434797235325e-05	0.0017504206442475
"rna-XM_060071598.1"	22.2007080503702	-0.254683070416876	0.062913483732033	-4.04814763559503	5.16245807372827e-05	0.00103709254229206
"rna-XM_060035440.1"	582.978106481979	0.145661039444969	0.0485421981005002	3.00070959175348	0.00269351314744672	0.024020934851077
"rna-XM_060054122.1"	12.1751215823016	2.1616992163749	0.417982006713566	5.17175184973038	2.31909431764226e-07	1.0656294226508e-05
"rna-XM_060057983.1"	963.477304044299	0.120371432101939	0.035164307725227	3.42311394390352	0.000619081207283576	0.00774181103852848
"rna-XR_009529789.1"	10.0105996428546	-0.256449332014258	0.094185185082714	-2.72282027995212	0.00647272588649105	0.0464397804392429
"rna-XR_009528921.1"	11.3655859066348	-0.250932339212416	0.0595619514273111	-4.21296369912681	2.52041582762092e-05	0.000568125542498456
"rna-XM_060074421.1"	759.159418523519	0.0337326542371187	0.0119996284580459	2.81114155784553	0.00493660613618821	0.0382359913042911
"rna-XM_060039126.1"	93.1514459709076	-0.15605664951878	0.0440302561363555	-3.54430483064862	0.000393649829060476	0.0054256204412683
"rna-XR_009523030.1"	81.0077795785739	0.0981619954933566	0.0285258163453189	3.44116341159384	0.000579218609448366	0.0073551380876961
"rna-XM_060067322.1"	236.522377405211	0.059492814788777	0.0198660549069959	2.99469698776612	0.00274717602019921	0.0243912332559603
"rna-XM_060053204.1"	446.777237577912	0.201928277772665	0.0490461327541786	4.11710906514768	3.8365454208171e-05	0.000810800499767067
"rna-XM_060052431.1"	37.4103241394948	-0.147308041846068	0.0535456025092227	-2.75107637122386	0.00593997932014636	0.0435786232695617
"rna-XM_060053236.1"	197.210366085575	-0.103859191010896	0.0308673411008799	-3.36469508894419	0.000766282899487781	0.00921696662337677
"rna-XR_009529687.1"	70.7826015170537	-0.36734053490743	0.133944438818383	-2.74248440732588	0.00609763448388271	0.0443939426170169
"rna-XM_060038990.1"	279.51764094102	-0.159907748931868	0.0225570540021526	-7.08903516020345	1.35050215118651e-12	2.88513620015046e-10
"rna-XM_060047129.1"	287.506966358645	-0.0872950284185956	0.0247802957061641	-3.52275975451257	0.000427078305858217	0.00580806207211552
"rna-XM_060055894.1"	653.830185922	-0.157866407906743	0.0331708267726965	-4.75919424585115	1.94367314637697e-06	6.38090953685017e-05
"rna-XM_060039538.1"	116.682977034694	-0.0652164322390182	0.0227825623724255	-2.862559143828	0.0042023482218204	0.0336882168989226
"rna-XM_060063569.1"	76.9362481212238	-0.707881194557549	0.179259423500926	-3.94892040112966	7.85044486747253e-05	0.00146693658760533
"rna-XM_060052259.1"	165.969008441705	-0.17634676208763	0.0368989549623077	-4.77918039325961	1.76011221775211e-06	5.83689136109141e-05
"rna-XM_060058133.1"	29864.8754521332	-0.0959752153536	0.0249765467050395	-3.84261349204993	0.000121731092666901	0.00211456067340739
"rna-XM_060036278.1"	1567.66466506541	0.134802418172388	0.0352502296040967	3.8241571668152	0.000131220193786452	0.00224667493273011
"rna-XR_009523962.1"	10.4780503429892	2.14826481179884	0.417999564889238	5.13939485168624	2.7562467376213e-07	1.21895455093193e-05
"rna-XR_009527652.1"	63.5401891710274	0.11278175093994	0.0320358188403107	3.52048909697375	0.000430751701701011	0.00584560147205897
"rna-XM_060053518.1"	6.93625726291778	-0.2778315559986	0.101605302656719	-2.7344198455594	0.00624903078144882	0.0453426037549419
"rna-XM_060072406.1"	13.4847981322324	2.17085127365534	0.417971458261083	5.19377873955051	2.06068031516385e-07	9.78293455757805e-06
"rna-XM_060050237.1"	1798.03499459667	-0.176616067636884	0.0413069886026116	-4.2756945885355	1.90542288585862e-05	0.000450053968262992
"rna-XM_060053508.1"	44.211392482276	-0.259314364977128	0.073017204396992	-3.55141458946093	0.000383166331173075	0.00530667758224074
"rna-XM_060060040.1"	38.8030010777674	0.194779596737194	0.044860473974177	4.34189787761305	1.41257191342271e-05	0.000348300569901395
"rna-XM_060038382.1"	20.9735186113089	-0.23670213866585	0.0828512891675605	-2.85695178728164	0.00427730802960738	0.0341266713945291
"rna-XR_009524421.1"	1318.93852927875	0.0537594043972773	0.0185760108256519	2.89402309795385	0.00380340182527173	0.031179835066453
"rna-XM_060076758.1"	2944.88351018664	-0.139230057736939	0.0291336925551771	-4.77900484029778	1.76164953924022e-06	5.83689136109141e-05
"rna-XM_060073105.1"	694.444266111948	0.116130916508996	0.0254063464855504	4.57094122427419	4.85538462160475e-06	0.000139693563379577
"rna-XM_060049381.1"	11697.177784716	-0.0923154213796665	0.0232554249499379	-3.96962951992467	7.19844695447223e-05	0.00136560597061416
"rna-XM_060048736.1"	462.653346796209	-0.112409702953072	0.0290534579904223	-3.8690645013798	0.000109253739156822	0.00194502909878255
"rna-XR_009526389.1"	8.09336632699911	-0.269419606817152	0.0706154450989068	-3.81530706830201	0.00013601369047857	0.00230940920363583
"rna-XM_060063689.1"	287.443636984474	-0.048189665762071	0.0164808565955672	-2.92397822180144	0.00345588924487637	0.0290913810142963
"rna-XM_060050114.1"	14595.9371028378	-0.132172352365122	0.0311701883153837	-4.24034500618946	2.2317649511069e-05	0.000513575042245477
"rna-XM_060049200.1"	13300.6485690091	-0.0864998468561533	0.0209356942551248	-4.13169230511567	3.60102246205349e-05	0.000767012425753016
"rna-XM_060075415.1"	1239.18590213552	-0.110093244267651	0.0324138483328568	-3.39648791890141	0.000682565703849908	0.00836822629726395
"rna-XM_060036619.1"	331.050325426474	0.0712779702928465	0.0230903999585827	3.08690929653441	0.00202249299542158	0.0192928713695214
"rna-XM_060048578.1"	9.08641512741985	2.13591639861712	0.317239255528191	6.73282502526651	1.6640012837793e-11	2.48100858076823e-09
"rna-XM_060073458.1"	3449.53242913931	0.0793117955583237	0.0126936887054565	6.2481282941995	4.15400415061615e-10	4.18720693027072e-08
"rna-XM_060056494.1"	12.4028628776037	0.35847409728854	0.0661119790796319	5.4222260818536	5.88613702171982e-08	3.26555125040258e-06
"rna-XM_060073171.1"	5.76816963824373	2.09474769902367	0.418102334971878	5.01013154869026	5.43928420450993e-07	2.13594497836085e-05
"rna-XR_009527431.1"	36.4659233506481	2.25993490103494	0.391954464197198	5.76580982605657	8.12666573403781e-09	5.75846683089852e-07
"rna-XM_060062841.1"	152.329391451766	-0.263115685734918	0.0527899477409748	-4.98420053427504	6.22185258501201e-07	2.35911223776343e-05
"rna-XM_060039867.1"	374.856984261806	0.271929937880417	0.0542493376916212	5.01259461315813	5.37009556206401e-07	2.11167205570338e-05
"rna-XM_060064493.1"	920.474154164645	0.0451617344905643	0.015888471855366	2.84242153063397	0.00447722510938647	0.0354366223531201
"rna-XM_060043187.1"	5064.92735943031	0.051293393349346	0.0124271499923056	4.12752669607309	3.66685873185338e-05	0.000778140585001978
"rna-XM_060068572.1"	430.824793763161	-0.176947720678516	0.0258347277258222	-6.84921949077303	7.42539948449645e-12	1.2287104684548e-09
"rna-XM_060075789.1"	9.27957672833434	-0.38120827314906	0.123546660482539	-3.08554089329623	0.00203182282234117	0.0193625139597738
"rna-XM_060067942.1"	22.8358872278205	0.289317002586072	0.0645414237113877	4.48265603621981	7.37197021260297e-06	0.000199091878562439
"rna-XM_060060372.1"	1418.12301992928	0.112241463477924	0.0233505678456528	4.80679802820385	1.53366789118512e-06	5.17129690470629e-05
"rna-XR_009526045.1"	621.454105771411	0.0723605995195973	0.0167537783107881	4.31906153807723	1.56694088969696e-05	0.000380464943590795
"rna-XM_060065245.1"	131.56859706284	-0.193883141191411	0.0371208722500876	-5.22302223625561	1.76026242712667e-07	8.57422379176992e-06
"rna-XM_060038433.1"	386.370721030933	0.0383736332115433	0.013632916179426	2.81477804942823	0.00488109322249887	0.0379600803261274
"rna-XR_009528782.1"	11.1329169020738	-0.111732356711707	0.0404093804055865	-2.76501039091063	0.00569209825950475	0.0423130866982193
"rna-XM_060056953.1"	152.096712522618	0.0667140346174586	0.0238104259678592	2.80188328875398	0.00508052498666818	0.0390443459847919
"rna-XM_060076757.1"	26.1494107485545	-0.187805242905913	0.0651108749165848	-2.88439132704814	0.00392171087577777	0.0319121140536925
"rna-XM_060075811.1"	2675.01671729452	-0.0733661820938623	0.0232641374691209	-3.1536171152377	0.00161260508388981	0.0163865256755751
"rna-XM_060044828.1"	62.1483080676617	-0.16459085703376	0.048582935405889	-3.38783269595952	0.000704472214724289	0.00859996848226533
"rna-XM_060061936.1"	101.854646361522	-0.113845839240685	0.0300072638217548	-3.79394269057444	0.000148273910624671	0.00246637840758423
"rna-XM_060066333.1"	818.728660816813	-0.0636694386936563	0.020235550321133	-3.14641498171478	0.00165285306977038	0.0166402380722429
"rna-XM_060073832.1"	56.9530932297966	-0.12646606448733	0.0395363964608859	-3.19872511933265	0.00138036714667925	0.0145599743212921
"rna-XM_060052380.1"	29.5124652606232	1.42561810331031	0.229967686546502	6.19921052700606	5.67470837987235e-10	5.52550601328591e-08
"rna-XM_060059922.1"	12163.8762970369	0.133323195025194	0.0433502760690038	3.07548664310635	0.00210159341381893	0.0198293720030964
"rna-XM_060037271.1"	648.019114403724	0.0785805128363867	0.0260366262927548	3.01807584257771	0.00254385231562376	0.0229646198656321
"rna-XR_009525927.1"	34.1206278206029	-0.217174669441581	0.0609021954490384	-3.56595797311294	0.000362529470018481	0.00507984881949049
"rna-XM_060054567.1"	152844.539631759	-0.254650030703699	0.0687330229432459	-3.70491533471426	0.000211461352733195	0.00329532071023036
"rna-XM_060044600.1"	676.20439347562	0.103204382521292	0.0285771150309831	3.611434618554	0.000304507857227091	0.0044407266575853
"rna-XM_060066110.1"	12139.9288654811	0.061438587285409	0.0192169553082789	3.1971030946271	0.00138815303423393	0.0146098003349319
"rna-XM_060056449.1"	745.296248527316	0.06971761784474	0.015120567819711	4.61078040692738	4.01160123757138e-06	0.000118269936795011
"rna-XM_060073995.1"	10.2231334607428	2.14603916152762	0.418002734655701	5.13403139167322	2.83600761854478e-07	1.24710276645286e-05
"rna-XM_060056313.1"	49.9748484999408	-0.182365520875384	0.0327205921904144	-5.57341749238905	2.49789982702684e-08	1.55450822496298e-06
"rna-XM_060071174.1"	89.5390670721778	-0.15281350755366	0.0515020704929357	-2.96713328398362	0.00300590622700069	0.0261074264442806
"rna-XM_060040861.1"	86.5396077406212	-0.124065377299964	0.0279169524992705	-4.44408741617504	8.82657138270981e-06	0.000231602437188665
"rna-XM_060072012.1"	131.103775699873	-0.192913269141394	0.0370861304556058	-5.20176321367153	1.97406637583928e-07	9.45010002360386e-06
"rna-XR_009523854.1"	48.7261956798666	-0.210627121541838	0.0671363116245518	-3.13730552729399	0.0017050834588304	0.0170550049531579
"rna-XM_060041032.1"	41.6797635391405	0.807378561309997	0.226401146919103	3.56614165739403	0.00036227559890257	0.00507984881949049
"rna-XM_060042127.1"	378.861365427847	0.104536057843704	0.0278070227669797	3.75934017531132	0.000170362067874474	0.00277572846729799
"rna-XM_060059126.1"	127.570799023453	-0.0699448502903421	0.0218685173901844	-3.19842671738399	0.00138179647714308	0.0145696824129558
"rna-XM_060071936.1"	69.2158675444022	-0.327116666762573	0.100876759491421	-3.24273567481509	0.0011838798950801	0.0129701223713961
"rna-XM_060040886.1"	271.886553159865	0.056033548736736	0.019423277800486	2.88486574265719	0.0039158061584777	0.0318821908130663
"rna-XM_060073308.1"	5.14750161832624	-2.95956603597049	0.418165418534992	-7.07750068463118	1.4677746799458e-12	3.08772160842509e-10
"rna-XM_060043701.1"	76.3075206552014	-0.11461468000978	0.0321060962145593	-3.569872813058	0.00035715459276649	0.0050390658093279
"rna-XM_060075031.1"	666.95671995161	-0.0589668217883864	0.019105066499217	-3.08644943951403	0.00202562392383382	0.0193163011550935
"rna-XM_060076661.1"	244.926351894121	-0.0855392674727968	0.0256908013939453	-3.32956789323654	0.000869808553832371	0.0102123832451202
"rna-XM_060058391.1"	19317.2706870595	-0.135396404424558	0.0302486261058712	-4.47611749210248	7.60126645526287e-06	0.000203746680538212
"rna-XM_060061198.1"	1847.29013933256	0.0409346412859573	0.0116263550208946	3.52084907199123	0.000430167384948761	0.00584174655072495
"rna-XM_060043266.1"	320.290161150479	0.0661411041647559	0.0242120995752285	2.73173765700291	0.00630012846794514	0.0455438832454206
"rna-XM_060036082.1"	542.183805994542	-0.211503434623319	0.067071779957646	-3.15338932046946	0.00161386414019783	0.0163888218309483
"rna-XM_060045041.1"	405.20809497693	0.0914050097896832	0.0202132695109971	4.52202993384884	6.12493952497458e-06	0.000170562883055883
"rna-XM_060054848.1"	548.239803068626	0.0825362510432686	0.0163972635462677	5.03353811508721	4.81509025084356e-07	1.9359773681306e-05
"rna-XM_060052728.1"	56.4256629031434	-0.134578819995552	0.0482138839908383	-2.79128767184831	0.00524987896563259	0.0399100298918699
"rna-XM_060069500.1"	59.2454250271178	-0.220559863154647	0.0503028803727182	-4.38463685420025	1.16179425509603e-05	0.000295108111274481
"rna-XM_060067102.1"	30.5172021263949	-0.155702277255134	0.0317610749532577	-4.9022987252251	9.47216475597999e-07	3.38104314799799e-05
"rna-XM_060076892.1"	1233.29086037675	-0.106433180252718	0.0342384906947251	-3.10858271182835	0.00187987019073994	0.0183418691037192
"rna-XM_060036943.1"	316.805762157977	-0.136405191774264	0.0365156911643395	-3.73552265957038	0.000187325709826979	0.00299417816595027
"rna-XM_060069683.1"	60.1595472107256	2.30420860115038	0.41789520761537	5.51384308592304	3.51081639597603e-08	2.08083107593387e-06
"rna-XM_060066228.1"	36693.0168300972	0.113670903787598	0.0247121392454049	4.59980023011298	4.22896294091741e-06	0.000124039469374634
"rna-XM_060071188.1"	361.68203115302	-0.0862944865622507	0.0247163768358741	-3.49138901446916	0.000480516056850757	0.00634782333154898
"rna-XM_060054193.1"	322.225990739071	0.0389767443511151	0.0118228290815619	3.29673583896265	0.000978154534193287	0.0111916985812755
"rna-XM_060038651.1"	224.402599209106	0.121437539957468	0.0268317949335906	4.52588208347704	6.01441100417758e-06	0.000167811446215002
"rna-XM_060041598.1"	14.4037069322699	-0.343411022536158	0.0986930986034883	-3.47958496992636	0.000502191090913084	0.00657349079084081
"rna-XM_060070502.1"	1380.02538583022	0.10677526212893	0.0281916991842118	3.78747167495058	0.000152188027973576	0.00251868555714854
"rna-XM_060039582.1"	1675.52423897197	-0.0813659121130595	0.0261763842170246	-3.1083709437662	0.0018812178729	0.0183487645817745
"rna-XR_009523454.1"	2.45035272525077	-0.322866823579692	0.0917663970627462	-3.5183556717273	0.000434229946891567	0.00588018008025775
"rna-XM_060061429.1"	3.95183172699514	-0.177079003448029	0.0651373968438846	-2.71854590493439	0.00655695565906628	0.0468726359985625
"rna-XM_060056229.1"	3740.20925220793	0.0728660824237273	0.0184232173696619	3.95512254790623	7.6495430815911e-05	0.00143798685085136
"rna-XM_060060976.1"	11066.7450342946	-0.116164943747118	0.029875858915632	-3.88825452935636	0.000100967714208323	0.00181900739750891
"rna-XM_060055331.1"	321.646088705629	0.203821473043071	0.0352388267037071	5.78400282043527	7.2943718157894e-09	5.30726366891296e-07
"rna-XM_060076951.1"	1474.70575382599	0.0888045057641665	0.0216822112717937	4.0957310419575	4.2083828589807e-05	0.000874262526154141
"rna-XM_060042992.1"	1821.08208608412	0.0801142403531117	0.0154025545358077	5.2013606033248	1.97834826910676e-07	9.45478729544559e-06
"rna-XM_060076029.1"	53.1121080702613	-0.133476293292561	0.0433028542816237	-3.08239019129054	0.00205345476394939	0.0194843385905135
"rna-XM_060077175.1"	745.863694653095	0.22513617623869	0.0599096444412326	3.75792876653663	0.000171325634937026	0.00278666985871719
"rna-XR_009527181.1"	29.370898370017	0.24259891270438	0.0556320957402569	4.36077249070502	1.29604070068224e-05	0.000322623975116786
"rna-XM_060058255.1"	493.092128695209	0.213788790864698	0.0482660657543914	4.42938092266713	9.45039749568102e-06	0.000246614885240529
"rna-XM_060076630.1"	85.5856311008296	-0.169092059308556	0.0312543076960813	-5.41020012194214	6.29543587806569e-08	3.47243627902479e-06
